threshold,precision,recall
0.062248980344973656,0.1493212669683258,0.9850746268656716
0.06233758700408559,0.14943396226415095,0.9850746268656716
0.06249936032075702,0.14954682779456194,0.9850746268656716
0.06254569134145392,0.14965986394557823,0.9850746268656716
0.06301975570581955,0.14977307110438728,0.9850746268656716
0.06305388272452801,0.14988644965934897,0.9850746268656716
0.0632913595529786,0.15,0.9850746268656716
0.06335696302880885,0.14935557240333586,0.9800995024875622
0.06354691876050432,0.14946889226100152,0.9800995024875622
0.06374827963012185,0.14958238420653,0.9800995024875622
0.06378231238083999,0.14969604863221886,0.9800995024875622
0.06438577365843216,0.14980988593155894,0.9800995024875622
0.06448613018231314,0.14992389649923896,0.9800995024875622
0.06497968989405839,0.15003808073115005,0.9800995024875622
0.06503028663503069,0.15015243902439024,0.9800995024875622
0.0650391573143209,0.15026697177726925,0.9800995024875622
0.06514004813766056,0.150381679389313,0.9800995024875622
0.06529931880219834,0.15049656226126815,0.9800995024875622
0.0657342909993452,0.15061162079510704,0.9800995024875622
0.06589529581224085,0.15072685539403213,0.9800995024875622
0.06592840500568603,0.15084226646248086,0.9800995024875622
0.06608909400906901,0.15095785440613027,0.9800995024875622
0.0661405735267475,0.15107361963190183,0.9800995024875622
0.06624837183880286,0.15118956254796623,0.9800995024875622
0.06638772194059323,0.15130568356374807,0.9800995024875622
0.06670187662650301,0.15142198308993082,0.9800995024875622
0.06684417944680557,0.15153846153846154,0.9800995024875622
0.06691664938713317,0.15165511932255582,0.9800995024875622
0.06723482887962919,0.1517719568567026,0.9800995024875622
0.06738931173597679,0.15188897455666925,0.9800995024875622
0.0674286490229761,0.15200617283950618,0.9800995024875622
0.06744817443606801,0.15212355212355214,0.9800995024875622
0.0674615319214053,0.15224111282843894,0.9800995024875622
0.06794488957731772,0.15235885537509666,0.9800995024875622
0.0680055090430872,0.15247678018575853,0.9800995024875622
0.06807572349990942,0.15259488768396592,0.9800995024875622
0.06813898390999282,0.15271317829457365,0.9800995024875622
0.06820250103459691,0.15283165244375485,0.9800995024875622
0.06831256890865346,0.1529503105590062,0.9800995024875622
0.06840958617098503,0.15306915306915306,0.9800995024875622
0.06847962813516918,0.15318818040435458,0.9800995024875622
0.0685041199364466,0.15330739299610896,0.9800995024875622
0.06869737256384874,0.15342679127725856,0.9800995024875622
0.069180456988043,0.15354637568199533,0.9800995024875622
0.0693366850848437,0.15366614664586584,0.9800995024875622
0.06943055428718735,0.15378610460577674,0.9800995024875622
0.0698474976602515,0.15390625,0.9800995024875622
0.06994695653819945,0.15402658326817825,0.9800995024875622
0.07007010943709281,0.1541471048513302,0.9800995024875622
0.07019823330379839,0.15426781519185592,0.9800995024875622
0.07037275169690943,0.15438871473354232,0.9800995024875622
0.07070590747401469,0.15450980392156863,0.9800995024875622
0.07080343925558907,0.1546310832025118,0.9800995024875622
0.07114730443229689,0.15475255302435192,0.9800995024875622
0.07123261083167681,0.15487421383647798,0.9800995024875622
0.07160474203556665,0.15420928402832415,0.9751243781094527
0.0716558351813012,0.15433070866141732,0.9751243781094527
0.07185399077035376,0.15445232466509062,0.9751243781094527
0.07186828139720562,0.15457413249211358,0.9751243781094527
0.07194224004957982,0.15469613259668508,0.9751243781094527
0.07208606956072064,0.15481832543443919,0.9751243781094527
0.07209549880553755,0.1549407114624506,0.9751243781094527
0.07217408746534132,0.1550632911392405,0.9751243781094527
0.07222345189878648,0.15518606492478226,0.9751243781094527
0.07244824971839385,0.15530903328050713,0.9751243781094527
0.07284467389464473,0.15543219666931007,0.9751243781094527
0.07299471345128986,0.15555555555555556,0.9751243781094527
0.07301660134176882,0.1556791104050834,0.9751243781094527
0.07305528487518324,0.15580286168521462,0.9751243781094527
0.0732091155764162,0.15592680986475735,0.9751243781094527
0.07333523161568327,0.15605095541401273,0.9751243781094527
0.07353490096210002,0.15617529880478087,0.9751243781094527
0.07427725730671235,0.15629984051036683,0.9751243781094527
0.07428944786505502,0.1564245810055866,0.9751243781094527
0.0745208137761516,0.15654952076677317,0.9751243781094527
0.07512256455182946,0.15667466027178256,0.9751243781094527
0.07556453414473041,0.1568,0.9751243781094527
0.07589238356547019,0.15692554043234588,0.9751243781094527
0.07613858091052007,0.15705128205128205,0.9751243781094527
0.076162739424856,0.15717722534081796,0.9751243781094527
0.0763152164641142,0.1565008025682183,0.9701492537313433
0.07667213092429262,0.1566265060240964,0.9701492537313433
0.07686975799758036,0.1567524115755627,0.9701492537313433
0.07690546371255662,0.1568785197103781,0.9701492537313433
0.07714095984603442,0.1570048309178744,0.9701492537313433
0.07716841883199393,0.1571313456889605,0.9701492537313433
0.07780409907952937,0.15725806451612903,0.9701492537313433
0.07851993546593584,0.1565778853914447,0.9651741293532339
0.07866046659821709,0.1567043618739903,0.9651741293532339
0.07904227124931823,0.15683104284559418,0.9651741293532339
0.07937015590921939,0.156957928802589,0.9651741293532339
0.07946804230998136,0.15708502024291499,0.9651741293532339
0.07947075643703733,0.15721231766612642,0.9651741293532339
0.07966779401698859,0.1573398215733982,0.9651741293532339
0.07967439701923233,0.15746753246753248,0.9651741293532339
0.07972837956623875,0.15759545085296506,0.9651741293532339
0.07994347504159037,0.15772357723577235,0.9651741293532339
0.08046074436367105,0.15785191212367777,0.9651741293532339
0.08051863755224878,0.15798045602605862,0.9651741293532339
0.08071467738961907,0.15810920945395274,0.9651741293532339
0.0809975430550327,0.15823817292006526,0.9651741293532339
0.08100487697225463,0.15836734693877552,0.9651741293532339
0.08110400397728706,0.15849673202614378,0.9651741293532339
0.08114733100728042,0.15862632869991825,0.9651741293532339
0.08126813555749889,0.15875613747954173,0.9651741293532339
0.0813707120891535,0.1588861588861589,0.9651741293532339
0.08137719255213986,0.15901639344262294,0.9651741293532339
0.08205934726949915,0.15914684167350288,0.9651741293532339
0.08206309537475336,0.1592775041050903,0.9651741293532339
0.08211041157494672,0.15940838126540674,0.9651741293532339
0.08229528482866964,0.15953947368421054,0.9651741293532339
0.0826328115539836,0.15967078189300413,0.9651741293532339
0.08272599513397903,0.15897858319604613,0.9601990049751243
0.0827269894697714,0.15910964550700743,0.9601990049751243
0.0828298310026722,0.15841584158415842,0.9552238805970149
0.0828532890771962,0.15854665565648224,0.9552238805970149
0.08285852879688457,0.15867768595041323,0.9552238805970149
0.0831450101472314,0.15798180314309346,0.9502487562189055
0.0837007246319969,0.15811258278145696,0.9502487562189055
0.08409481656055783,0.15824357912178957,0.9502487562189055
0.08411545236275349,0.1583747927031509,0.9502487562189055
0.08417645927329087,0.15850622406639003,0.9502487562189055
0.08419997275245925,0.15780730897009967,0.945273631840796
0.08446447025135814,0.15793848711554448,0.945273631840796
